FileName,PCPResult,PCPScore,PCPActual,MCSResult,MCSScore,MCSActual,FSTResult,FSTScore,FSTActual,ChanceResult
1049644_MohammedDahlan.txt,0,0.720720720721,0.596153846154,0,0.623885248435,0.612757923631,0,0.827136116501,0.762133639261,0
1050664_RecesstvSeries.txt,1,0.666666666667,0.666666666667,1,0.645944667512,0.645944667512,0,0.893363774911,0.824697857139,0
1050727_ListOfKashmiris.txt,0,0.229946524064,0.227360308285,0,0.668949327633,0.581945305003,0,0.733188808101,0.645693835432,0
1051472_FrancoBash.txt,0,0.638888888889,0.478873239437,0,0.706505972904,0.671090809387,0,0.876696511854,0.784696490717,0
1051684_Citynews.txt,0,0.604166666667,0.392156862745,0,0.493869494358,0.411068682816,0,0.984520123839,0.86472064051,1
105200_Cancerconstellation.txt,0,0.844444444444,0.685185185185,0,0.658542808839,0.503760789085,0,0.928837903102,0.913770181064,0
105201_AkutanAlaska.txt,0,1.74074074074,1.28125,0,0.780390771977,0.721905562673,1,0.848900828138,0.848900828138,0
105202_ColdBayAlaska.txt,0,0.916666666667,0.80303030303,0,0.735431563811,0.48941217857,1,0.969409770661,0.969409770661,0
105213_UnalaskaAlaska.txt,0,1.44444444444,0.8,0,0.457651560041,0.321043492183,0,1.0,0.84905864325,0
1054043_ToeiAsakusaLine.txt,0,0.791666666667,0.741666666667,0,0.565661585781,0.553122727971,0,0.919368094368,0.860162633635,0
1054045_CristinaScabbia.txt,0,0.585034013605,0.575757575758,0,0.641531701899,0.618820173947,1,0.784901483016,0.784901483016,0
1054714_IntrospectionRundown.txt,0,1.2962962963,0.852941176471,0,0.623376929618,0.601792064945,0,0.937727043679,0.863708342539,0
1054716_ChrisBangle.txt,0,0.40329218107,0.225225225225,0,0.677515407863,0.496323242463,1,0.771403545372,0.771403545372,0
1054721_PrestonSchoolOfIndustry.txt,0,0.185550082102,0.123106060606,0,0.669373533881,0.550327924183,0,0.724502864263,0.678069862123,0
1054723_ChristyHemme.txt,0,0.635802469136,0.333333333333,0,0.64329752298,0.478241464584,0,0.815374329412,0.752911918318,0
1054800_TanithLee.txt,0,0.78431372549,0.514124293785,1,0.633315073784,0.633315073784,0,0.792006717765,0.706459838839,0
1054817_SuwonSamsungBluewings.txt,0,1.02898550725,0.478494623656,0,0.710884333719,0.580508479395,0,0.937542531543,0.744865472923,0
1055001_ContrarotatingPropellers.txt,0,0.420512820513,0.275362318841,0,0.676101890039,0.638122491708,0,0.829119307273,0.817506043546,0
1055075_IndianaJonesAdventure.txt,0,0.742857142857,0.637037037037,1,0.663747182334,0.663747182334,0,0.798464840792,0.747790129948,0
10553_Flute.txt,0,0.555555555556,0.477011494253,0,0.718696759853,0.637240393581,0,0.920552335217,0.864474279266,0
1055855_HeartshapedBox.txt,0,0.712121212121,0.58865248227,0,0.670126948569,0.56166250659,1,0.858885310322,0.858885310322,0
1055880_CheatCommandos.txt,0,1.0,0.614379084967,1,0.666619835652,0.666619835652,0,0.925955567067,0.820530044663,0
1056847_Qashqai.txt,0,0.828828828829,0.466666666667,0,0.573644458243,0.424958419142,1,0.917556627234,0.917556627234,0
10568_Footballsoccer.txt,0,0.657657657658,0.50641025641,0,0.663626576719,0.642270782151,0,0.908153485676,0.820266819134,0
10571_Film.txt,0,0.966666666667,0.401960784314,0,0.704918767157,0.604526820775,0,0.867678925066,0.806723766825,0
10576_FrancisFordCoppola.txt,0,1.07843137255,0.256,0,0.671781708357,0.562075878846,0,0.926716916586,0.651082639552,0
105832_JamesTyrrell.txt,0,0.84,0.529914529915,1,0.575621846123,0.575621846123,0,0.990740740741,0.865578069906,0
1058398_UssTigroness419.txt,1,0.454545454545,0.454545454545,0,0.661826231915,0.622570174786,0,0.820012282578,0.782950791148,0
105841_NigelTranter.txt,0,2.52380952381,0.319248826291,0,0.835294117647,0.501693218675,0,1.0,0.780932464908,0
105846_ListOfCatalans.txt,1,0.0517448856799,0.0517448856799,1,0.48158493034,0.48158493034,1,0.716268568673,0.716268568673,0
105856_ThreeMileIslandAccident.txt,0,0.769230769231,0.340823970037,0,0.637019114521,0.632589282091,0,0.865903447799,0.752237598597,0
105862_AnneMurray.txt,0,0.843137254902,0.572463768116,0,0.666500112418,0.547196902192,0,0.832130202254,0.746838771817,0
105865_ClassConflict.txt,0,0.818181818182,0.206896551724,0,0.519427100677,0.313366120807,0,0.896433163286,0.883341869919,0
105868_InternationalMobileSubscriberIdentity.txt,0,1.04166666667,0.631205673759,1,0.695223329164,0.695223329164,0,0.978222222222,0.88401677099,0
105872_Clueless.txt,0,0.792792792793,0.235294117647,0,0.627390159179,0.320556718485,1,0.928527439639,0.928527439639,0
105883_JulieBrown.txt,0,0.838709677419,0.774774774775,0,0.652649875377,0.564359782804,0,0.928452224892,0.794194330985,0
105891_SamuelPHuntington.txt,0,0.704761904762,0.386473429952,0,0.655358726683,0.648713974838,0,0.859657609077,0.772206445792,0
1059018_Azerothworld.txt,0,0.226495726496,0.164319248826,0,0.697811738344,0.621368879644,0,0.781135280484,0.738467463019,0
1059407_PlantTissueCulture.txt,0,0.581560283688,0.470588235294,0,0.66381167246,0.625057648826,0,0.91074209636,0.863056494694,0
1060227_Mineriad.txt,0,0.703703703704,0.666666666667,0,0.67489415302,0.554767963735,0,0.923266891748,0.878759602972,0
1060236_SimplicialHomology.txt,0,0.518518518519,0.508771929825,0,0.683651607278,0.590323169501,0,0.870043369085,0.823955888635,0
1060572_Trnveni.txt,0,1.22222222222,0.921568627451,0,0.599212829639,0.47210816048,0,0.989743589744,0.939703301647,0
1060628_Superresolution.txt,0,0.315068493151,0.145214521452,0,0.596861932441,0.493837973733,0,0.814909742152,0.768923289334,0
1060630_RoverSd1.txt,0,0.66,0.520833333333,0,0.63770656441,0.561931506461,0,0.939957819958,0.860915558331,0
1061157_DualcodingTheory.txt,1,0.725490196078,0.725490196078,0,0.603970048326,0.543415264444,1,0.883493781975,0.883493781975,0
1061167_VerseDramaAndDramaticVerse.txt,0,0.625,0.591836734694,0,0.745502123537,0.701173918708,0,0.927981741093,0.848141868754,0
106238_Cognition.txt,0,0.724137931034,0.539215686275,0,0.680770344406,0.557346956626,0,0.864831529425,0.806445049343,0
1062410_BrooksAlberta.txt,0,0.948717948718,0.526315789474,0,0.656292600244,0.639787985069,0,0.97398125917,0.788257877343,0
1062803_TheFortyDaysOfMusaDagh.txt,0,0.564102564103,0.502645502646,0,0.692152365487,0.642943363153,0,0.834236660858,0.75828778978,0
106289_EtTheExtraterrestrialatari2600.txt,0,0.509803921569,0.401709401709,0,0.652549078084,0.589900955063,0,0.892425977993,0.823683333274,0
106291_Ultracentrifuge.txt,0,0.642276422764,0.517006802721,0,0.563481971143,0.556133871677,0,0.87341267013,0.781333577162,0
1063370_PiecesOfMe.txt,0,1.33333333333,0.94696969697,0,0.847532457922,0.763126765487,0,0.924896019014,0.819383813158,0
1063371_JosephMassino.txt,0,1.73333333333,0.738095238095,0,0.58204735344,0.396345111931,0,0.945478644387,0.888544655803,0
1063385_NotablePhrasesFromTheHitchhikersGuideToTheGalaxy.txt,0,1.02083333333,0.808080808081,0,0.668451231886,0.577322704958,0,0.889043506704,0.794780636014,0
